question,label
말해주다 사진찍으러 가기 일요일 부터 토요일 까지 두시,S-Action S-Subject S-Subject S-Date S-Date S-Date S-Date S-Time
말해주다 가구 만들기 팔월 첫째 주,S-Action S-Subject S-Subject S-Date S-Date S-Date
다다음 주 넣다 카약,S-Date S-Date S-Action S-Subject
래프팅 울리다 4월 둘째 주,S-Subject S-Action S-Date S-Date S-Date
옷 사기 일정 알다,S-Subject S-Subject O S-Action
먹이 주기 일정 때리다 3월 둘째 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date
명상 하기 알다,S-Subject S-Subject S-Action
간식 주기 넣다,S-Subject S-Subject S-Action
학교 가기 정해,S-Subject S-Subject S-Action
넣다 밥 먹기,S-Action S-Subject S-Subject
알다,S-Action
술 마시기 일정 응답하다 화요일 금요일 이십이시 22분에,S-Subject S-Subject O S-Action S-Date S-Date S-Time S-Time
삼월 셋째 주 실행하다,S-Date S-Date S-Date S-Action
30일 뒤 열여섯시 일정 맞추다 꽃 돌보다,S-Date S-Date S-Time O S-Action S-Subject S-Subject
페인 팅 등록하다 넷째 주,S-Subject S-Subject S-Action S-Date S-Date
일정 서핑 응답하다 2025년 9월 오일,O S-Subject S-Action S-Date S-Date S-Date
일정 줄넘기 하기 응답하다,O S-Subject S-Subject S-Action
등록하다 이천이십삼년 4월 삼십일,S-Action S-Date S-Date S-Date
도자기 굽다 등록하다 넷째 주 까지,S-Subject S-Subject S-Action S-Date S-Date S-Date
시내 가기 일정 응답하다 십월 마지막 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date
10월 십이일 일정 등록하다,S-Date S-Date O S-Action
넷째 주 까지 일정 헬스장 가기 지정해주다,S-Date S-Date S-Date O S-Subject S-Subject S-Action
금요일 토요일 일정 짜다,S-Date S-Date O S-Action
목공 실행하다 수요일 부터 화요일 까지,S-Subject S-Action S-Date S-Date S-Date S-Date
이천이십이년 사월 팔일 일정 줄넘기 하다 알다,S-Date S-Date S-Date O S-Subject S-Subject S-Action
다다음 주 짜다 식물 에 물 주기,S-Date S-Date S-Action S-Subject S-Subject S-Subject S-Subject
일정 카드 놀이 말해주다,O S-Subject S-Subject S-Action
때리다 십월 둘째 주,S-Action S-Date S-Date S-Date
일정 설정하다 십오일 후,O S-Action S-Date S-Date
등록하다 까지 다다음 주,S-Action S-Date S-Date S-Date
셋째 주 실행하다,S-Date S-Date S-Action
토요일 올리다,S-Date S-Action
잡다 다다음 달 넷째 주,S-Action S-Date S-Date S-Date S-Date
식물에 물 주기 올리다 수요일 세시,S-Subject S-Subject S-Subject S-Action S-Date S-Time
2029년 육월 이십오일 부터 2027년 이월 일일 까지 올리다,S-Date S-Date S-Date S-Date S-Date S-Date S-Date S-Date S-Action
다다음 달 넷째 주 도자기 굽기 응답하다,S-Date S-Date S-Date S-Date S-Subject S-Subject S-Action
산책 하다 일정 추가하다,S-Subject S-Subject O S-Action
요리 하기 짜다,S-Subject S-Subject S-Action
출근하기 때리다,S-Subject S-Action
세포 밥 주기 실행하다,S-Subject S-Subject S-Subject S-Action
일정 설정하다 공부하기 이십일일 열한시,O S-Action S-Subject S-Date S-Time
춤추러 가기 알다 이십일 후,S-Subject S-Subject S-Action S-Date S-Date
공놀이하기 넣다 다다음 주,S-Subject S-Action S-Date S-Date
이천삼십년 이월 23일 일정 설정하다,S-Date S-Date S-Date O S-Action
19일 뒤 일정 알다 주유 하기,S-Date S-Date O S-Action S-Subject S-Subject
넷째 주 지정해주다 전구 교체하기,S-Date S-Date S-Action S-Subject S-Subject
둘째 주 일정 때리다,S-Date S-Date O S-Action
등산하러 가기 응답하다,S-Subject S-Subject S-Action
일정 휴가 설정하다,O S-Subject S-Action
오일 후 관찰하기 일정 알다,S-Date S-Date S-Subject O S-Action
일정 명상 하다 울리다,O S-Subject S-Subject S-Action
19일 부터 십사일 까지 설정하다,S-Date S-Date S-Date S-Date S-Action
둘째 주 등산하러 가기 짜다,S-Date S-Date S-Subject S-Subject S-Action
추가하다 요리 하다 금요일 다섯시 오십구분,S-Action S-Subject S-Subject S-Date S-Time S-Time
식물에 물 주기 울리다 첫째 주,S-Subject S-Subject S-Subject S-Action S-Date S-Date
목요일 열여덟시 십일분쯤 설정하다 맥주 먹기,S-Date S-Time S-Time S-Action S-Subject S-Subject
일정 때리다 전구 교체 하다,O S-Action S-Subject S-Subject S-Subject
카페 가기 일정 짜다 십일개월 뒤,S-Subject S-Subject O S-Action S-Date S-Date
월차 일정 넣다 26일 후,S-Subject O S-Action S-Date S-Date
주유 하다 실행하다,S-Subject S-Subject S-Action
다음 주 넣다 관찰 하다,S-Date S-Date S-Action S-Subject S-Subject
출근하기 넣다 다음 주 금요일,S-Subject S-Action S-Date S-Date S-Date
추가하다 7월 팔일 부터 팔월 삼일 까지,S-Action S-Date S-Date S-Date S-Date S-Date S-Date
일정 맥주 먹기 맞추다 십일개월 뒤,O S-Subject S-Subject S-Action S-Date S-Date
월차 일정 울리다,S-Subject O S-Action
2023년 2월 이십사일 일정 짜다 피시방 가기,S-Date S-Date S-Date O S-Action S-Subject S-Subject
말해주다 게임하기 2024년 육월 10일,S-Action S-Subject S-Date S-Date S-Date
일정 방어 먹기 추가하다,O S-Subject S-Subject S-Action
일정 짜다 피시방 가기,O S-Action S-Subject S-Subject
공부하기 일정 맞추다,S-Subject O S-Action
채소 물 주기 울리다 다다음 달 첫째 주,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
올리다 빨래하기 육월 마지막 주,S-Action S-Subject S-Date S-Date S-Date
셋째 주 까지 스키 타기 울리다,S-Date S-Date S-Date S-Subject S-Subject S-Action
페인팅 일정 추가하다 6월 29일,S-Subject O S-Action S-Date S-Date
다음 달 짜다 정리 하다,S-Date S-Date S-Action S-Subject S-Subject
명상 하다 짜다 다음 주 화요일 목요일,S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
넷째 주 전구 교체하기 맞추다,S-Date S-Date S-Subject S-Subject S-Action
첫째 주 일정 응답하다 에버랜드 가기,S-Date S-Date O S-Action S-Subject S-Subject
게임하기 정해 월요일,S-Subject S-Action S-Date
설정하다 학원 가기 2023년 팔월 29일,S-Action S-Subject S-Subject S-Date S-Date S-Date
수요일 학원 가기 올리다,S-Date S-Subject S-Subject S-Action
이천이십삼년 십이월 이십칠일 가구 만들기 일정 넣다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
요가 하기 응답하다 화요일 23시 십일분에,S-Subject S-Subject S-Action S-Date S-Time S-Time
2023년 2월 오일 일정 실행하다,S-Date S-Date S-Date O S-Action
일월 넷째 주 응답하다 공놀이하기,S-Date S-Date S-Date S-Action S-Subject
다다음 주 때리다 간식주기,S-Date S-Date S-Action S-Subject
이천이십삼년 팔월 십일 부품 사르다 가기 설정하다,S-Date S-Date S-Date S-Subject S-Subject S-Subject S-Action
일정 등록하다 이천이십삼년 11월 29일 까지,O S-Action S-Date S-Date S-Date S-Date
일정 래프팅 등록하다,O S-Subject S-Action
일정 응답하다 사진찍으러 가기,O S-Action S-Subject S-Subject
식물에 물 주기 실행하다 10일 후 15시 십사분,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Time S-Time
사월 넷째 주 일정 도자기 굽기 응답하다,S-Date S-Date S-Date O S-Subject S-Subject S-Action
일정 연어 먹기 등록하다,O S-Subject S-Subject S-Action
20일 후 열여덟시 공 놀이 하다 설정하다,S-Date S-Date S-Time S-Subject S-Subject S-Subject S-Action
래프팅 실행하다,S-Subject S-Action
이천이십삼년 12월 이십구일 노래 부르러 가기 설정하다,S-Date S-Date S-Date S-Subject S-Subject S-Subject S-Action
23일 뒤 낮 4시 사십육분 일정 독서 하다 지정해주다,S-Date S-Date S-Time S-Time S-Time O S-Subject S-Subject S-Action
실행하다 2023년 12월 일일,S-Action S-Date S-Date S-Date
등산하러 가기 일정 넣다 까지 다음 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date
연어 먹기 실행하다,S-Subject S-Subject S-Action
정해 줄넘기 하다 까지 다음 주,S-Action S-Subject S-Subject S-Date S-Date S-Date
까지 다다음 주 요리 하다 맞추다,S-Date S-Date S-Date S-Subject S-Subject S-Action
11월 넷째 주 일정 짜다 방어 먹기,S-Date S-Date S-Date O S-Action S-Subject S-Subject
다음 주 토요일 빨래 하다 일정 올리다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
이천이십칠년 7월 27일 스키 타다 말해주다,S-Date S-Date S-Date S-Subject S-Subject S-Action
일정 여행가기 올리다,O S-Subject S-Action
14일 뒤 열일곱시 11분 알다,S-Date S-Date S-Time S-Time S-Action
게임 하다 짜다 9월 넷째 주,S-Subject S-Subject S-Action S-Date S-Date S-Date
까지 다음 주 간식주기 일정 때리다,S-Date S-Date S-Date S-Subject O S-Action
오늘 산책하기 설정하다,S-Date S-Subject S-Action
서핑 정해,S-Subject S-Action
넣다,S-Action
설정하다 독서 하다,S-Action S-Subject S-Subject
공부 하다 일정 짜다,S-Subject S-Subject O S-Action
게임하기 울리다 이천이십육년 11월 십사일,S-Subject S-Action S-Date S-Date S-Date
7월 첫째 주 일정 짜다 관찰 하다,S-Date S-Date S-Date O S-Action S-Subject S-Subject
다다음 주 월요일 화요일 일정 등록하다 인테리어,S-Date S-Date S-Date S-Date O S-Action S-Subject
십개월 후 일정 카약 등록하다,S-Date S-Date O S-Subject S-Action
잡다 팔개월 뒤,S-Action S-Date S-Date
알다 회의,S-Action S-Subject
요가 하기 일정 잡다,S-Subject S-Subject O S-Action
16일 간식주기 알다,S-Date S-Subject S-Action
요가 하기 설정하다 토요일 까지 15시 35분,S-Subject S-Subject S-Action S-Date S-Date S-Time S-Time
치과 가기 지정해주다,S-Subject S-Subject S-Action
까지 다다음 주 일정 세포 밥 주기 짜다,S-Date S-Date S-Date O S-Subject S-Subject S-Subject S-Action
다다음 주 주유 하다 일정 잡다,S-Date S-Date S-Subject S-Subject O S-Action
삼십일 부터 육일 까지 14시 말해주다,S-Date S-Date S-Date S-Date S-Time S-Action
울리다 이십일 부터 이십일일 까지,S-Action S-Date S-Date S-Date S-Date
내일 뒤 일정 실행하다,S-Date S-Date O S-Action
까지 다음 주 노래 응답하다,S-Date S-Date S-Date S-Subject S-Action
먹이 주기 추가하다,S-Subject S-Subject S-Action
피시방 가기 알다 이월 18일,S-Subject S-Subject S-Action S-Date S-Date
십개월 뒤 문 예 창작 수업 알다,S-Date S-Date S-Subject S-Subject S-Subject S-Subject S-Action
일정 말해주다 가구 만들기,O S-Action S-Subject S-Subject
목요일 금요일 정해,S-Date S-Date S-Action
과일 사 오기 일정 알다 십오일 까지 낮 8시,S-Subject S-Subject S-Subject O S-Action S-Date S-Date S-Time S-Time
2022년 10월 23일 문예창작 수업 일정 올리다,S-Date S-Date S-Date S-Subject S-Subject O S-Action
넣다 먹이 주기,S-Action S-Subject S-Subject
다음 달 일정 빨래 하다 올리다,S-Date S-Date O S-Subject S-Subject S-Action
2021년 팔월 9일 까지 잡다,S-Date S-Date S-Date S-Date S-Action
일정 추가하다 카페 가기,O S-Action S-Subject S-Subject
트위터 업데이트 일정 때리다,S-Subject S-Subject O S-Action
등록하다 넷째 주 까지,S-Action S-Date S-Date S-Date
여행가기 응답하다 첫째 주,S-Subject S-Action S-Date S-Date
일정 회의 설정하다 다다음 주,O S-Subject S-Action S-Date S-Date
장보기 말해주다 다음 달 셋째 주,S-Subject S-Action S-Date S-Date S-Date S-Date
게임 하다 울리다,S-Subject S-Subject S-Action
삼십일 뒤 열여섯시 12분 일정 맞추다,S-Date S-Date S-Time S-Time O S-Action
일정 정해 장 보기,O S-Action S-Subject S-Subject
5일 알다,S-Date S-Action
정리하기 지정해주다,S-Subject S-Action
셋째 주 일정 짜다 채소 물 주기,S-Date S-Date O S-Action S-Subject S-Subject S-Subject
세포 밥 주기 등록하다 다음 주 화요일 일요일,S-Subject S-Subject S-Subject S-Action S-Date S-Date S-Date S-Date
말해주다 춤추다 가기 까지 다다음 주,S-Action S-Subject S-Subject S-Date S-Date S-Date
2029년 7월 16일 등록하다,S-Date S-Date S-Date S-Action
21일 후 새벽 세시 칠분 일정 보드 게임 잡다,S-Date S-Date S-Time S-Time S-Time O S-Subject S-Subject S-Action
금요일 까지 과일 사 오기 알다,S-Date S-Date S-Subject S-Subject S-Subject S-Action
일정 맞추다 요리 하다 8월 13일,O S-Action S-Subject S-Subject S-Date S-Date
다다음 달 마지막 주 실행하다,S-Date S-Date S-Date S-Date S-Action
일정 응답하다,O S-Action
일정 맞추다 주유 하기,O S-Action S-Subject S-Subject
말해주다 학교 가기 삼개월 후,S-Action S-Subject S-Subject S-Date S-Date
셋째 주 올리다,S-Date S-Date S-Action
다다음 달 일정 피시방 가기 추가하다,S-Date S-Date O S-Subject S-Subject S-Action
일정 게임하기 등록하다,O S-Subject S-Action
식물에 물 주기 일정 넣다,S-Subject S-Subject S-Subject O S-Action
노래 부르다 가기 알다,S-Subject S-Subject S-Subject S-Action
산책 하다 울리다 화요일,S-Subject S-Subject S-Action S-Date
일정 낚시 하다 실행하다 27일 후 17시,O S-Subject S-Subject S-Action S-Date S-Date S-Time
연어 먹기 잡다 일요일,S-Subject S-Subject S-Action S-Date
일정 맞추다 출근 하다,O S-Action S-Subject S-Subject
학원 가기 일정 실행하다 21일 후,S-Subject S-Subject O S-Action S-Date S-Date
춤추다 가기 맞추다 구일 후 이십삼시,S-Subject S-Subject S-Action S-Date S-Date S-Time
월요일 금요일 추가하다 영화 감상,S-Date S-Date S-Action S-Subject S-Subject
오월 둘째 주 추가하다 청소 하다,S-Date S-Date S-Date S-Action S-Subject S-Subject
연어 먹기 지정해주다,S-Subject S-Subject S-Action
휴가 넣다,S-Subject S-Action
다다음 주 월요일 화요일 일요일 영화 감상 일정 올리다,S-Date S-Date S-Date S-Date S-Date S-Subject S-Subject O S-Action
공부 하다 올리다,S-Subject S-Subject S-Action
맞추다,S-Action
이십일일 후 일정 응답하다,S-Date S-Date O S-Action
칠월 일일 여행 가기 등록하다,S-Date S-Date S-Subject S-Subject S-Action
첫째 주 말해주다,S-Date S-Date S-Action
일정 추가하다 문 예 창작 수업 마지막 주,O S-Action S-Subject S-Subject S-Subject S-Subject S-Date S-Date
경마 일정 울리다,S-Subject O S-Action
내일 후 운동 하다 가기 응답하다,S-Date S-Date S-Subject S-Subject S-Subject S-Action
밥 먹기 짜다 금요일 토요일,S-Subject S-Subject S-Action S-Date S-Date
다다음 주 일정 트위터 업데이트 짜다,S-Date S-Date O S-Subject S-Subject S-Action
잡다,S-Action
일정 설정하다 스키 타다,O S-Action S-Subject S-Subject
칠월 첫째 주 일정 등록하다 목공,S-Date S-Date S-Date O S-Action S-Subject
파티하기 맞추다,S-Subject S-Action
다음 주 금요일 일요일 일정 등록하다,S-Date S-Date S-Date S-Date O S-Action
카드 놀이 일정 잡다 3월 둘째 주,S-Subject S-Subject O S-Action S-Date S-Date S-Date
까지 다다음 주 일정 노래 울리다,S-Date S-Date S-Date O S-Subject S-Action
일정 짜다 둘째 주,O S-Action S-Date S-Date
정해 여행가기 21일 후 한시 팔분,S-Action S-Subject S-Date S-Date S-Time S-Time
토요일 일요일 술 마시기 알다,S-Date S-Date S-Subject S-Subject S-Action
25일 일정 때리다 페인 팅,S-Date O S-Action S-Subject S-Subject
일정 사냥 가기 잡다,O S-Subject S-Subject S-Action
지정해주다 26일 후 열여덟시 14분,S-Action S-Date S-Date S-Time S-Time
올리다 2021년 오월 25일,S-Action S-Date S-Date S-Date
등산 하다 가기 실행하다,S-Subject S-Subject S-Subject S-Action
정리 하다 넣다,S-Subject S-Subject S-Action
팔월 둘째 주 일정 올리다 연어 먹기,S-Date S-Date S-Date O S-Action S-Subject S-Subject
요가 하다 때리다,S-Subject S-Subject S-Action
실행하다 11일 후,S-Action S-Date S-Date
일정 알다 마라톤 참가 하다 이천이십팔년 8월 구일,O S-Action S-Subject S-Subject S-Subject S-Date S-Date S-Date
일정 짜다 낚시 하다 월요일 화요일 오후 9시 44분에,O S-Action S-Subject S-Subject S-Date S-Date S-Time S-Time S-Time
공놀이하기 일정 말해주다 토요일,S-Subject O S-Action S-Date
셋째 주 까지 정리하기 일정 정해,S-Date S-Date S-Date S-Subject O S-Action
